Date,High,Low,Open,Close,Volume,Adj Close
2019-06-10,56.20000076293945,54.47999954223633,56.16999816894531,54.77000045776367,1697600.0,53.80263137817383
2019-06-11,55.72999954223633,54.7599983215332,54.7599983215332,55.65999984741211,1417200.0,54.676910400390625
2019-06-12,56.529998779296875,55.970001220703125,55.970001220703125,56.220001220703125,2087800.0,55.22702407836914
2019-06-13,56.790000915527344,56.150001525878906,56.31999969482422,56.61000061035156,1772800.0,55.61013412475586
2019-06-14,56.88999938964844,56.41999816894531,56.59000015258789,56.630001068115234,1291000.0,55.62977981567383
2019-06-17,57.04999923706055,56.209999084472656,56.95000076293945,56.54999923706055,1464400.0,55.55119323730469
2019-06-18,57.189998626708984,55.380001068115234,56.7400016784668,55.5,1895900.0,54.519737243652344
2019-06-19,55.439998626708984,54.650001525878906,55.40999984741211,55.060001373291016,2721700.0,54.08750915527344
2019-06-20,55.25,54.619998931884766,55.060001373291016,55.189998626708984,1591400.0,54.215213775634766
2019-06-21,56.560001373291016,55.11000061035156,55.279998779296875,55.59000015258789,4271500.0,54.60814666748047
2019-06-24,55.869998931884766,55.45000076293945,55.65999984741211,55.790000915527344,1727800.0,54.80461883544922
2019-06-25,55.27000045776367,54.2400016784668,55.20000076293945,54.529998779296875,2651100.0,53.566871643066406
2019-06-26,54.06999969482422,52.779998779296875,53.65999984741211,53.45000076293945,3276100.0,52.50594711303711
2019-06-27,53.470001220703125,52.70000076293945,53.0,53.189998626708984,2576000.0,52.25053787231445
2019-06-28,53.849998474121094,53.11000061035156,53.25,53.56999969482422,2948700.0,52.62382507324219
2019-07-01,54.439998626708984,53.2400016784668,53.90999984741211,53.380001068115234,2588000.0,52.43718338012695
2019-07-02,53.810001373291016,53.16999816894531,53.47999954223633,53.310001373291016,2360900.0,52.3684196472168
2019-07-03,57.209999084472656,53.369998931884766,53.400001525878906,56.66999816894531,5657800.0,55.669071197509766
2019-07-05,57.400001525878906,54.86000061035156,57.369998931884766,55.77000045776367,4151900.0,54.784969329833984
2019-07-08,56.11000061035156,55.36000061035156,55.54999923706055,55.43000030517578,1853300.0,54.45097351074219
2019-07-09,55.45000076293945,54.349998474121094,55.38999938964844,54.849998474121094,2992500.0,53.88121795654297
2019-07-10,55.34000015258789,54.630001068115234,55.150001525878906,54.779998779296875,2581800.0,53.81245422363281
2019-07-11,55.33000183105469,54.349998474121094,55.119998931884766,54.599998474121094,1662800.0,53.63563537597656
2019-07-12,55.130001068115234,54.400001525878906,54.81999969482422,54.54999923706055,1401200.0,53.586517333984375
2019-07-15,55.38999938964844,54.61000061035156,54.650001525878906,55.0,1939000.0,54.02857208251953
2019-07-16,55.34000015258789,54.90999984741211,55.11000061035156,55.220001220703125,1737900.0,54.24468231201172
2019-07-17,56.099998474121094,54.900001525878906,55.27000045776367,56.0,2393500.0,55.01090621948242
2019-07-18,57.599998474121094,55.7599983215332,56.15999984741211,56.97999954223633,3412900.0,55.973594665527344
2019-07-19,57.13999938964844,56.560001373291016,57.0099983215332,56.58000183105469,2002100.0,55.580665588378906
2019-07-22,56.86000061035156,55.95000076293945,56.689998626708984,56.540000915527344,2194200.0,55.5413703918457
