Date,High,Low,Open,Close,Volume,Adj Close
2019-06-10,109.0199966430664,107.45999908447266,108.31999969482422,108.72000122070312,4767000.0,106.70097351074219
2019-06-11,109.5999984741211,108.87000274658203,108.94000244140625,109.37999725341797,8074400.0,107.34870910644531
2019-06-12,110.66000366210938,109.58000183105469,109.5999984741211,109.68000030517578,7687800.0,107.64314270019531
2019-06-13,110.94999694824219,109.86000061035156,109.9800033569336,110.91000366210938,8611400.0,108.85031127929688
2019-06-14,111.75,110.6500015258789,110.97000122070312,111.19999694824219,6438100.0,109.13491821289062
2019-06-17,111.20999908447266,110.23999786376953,111.16000366210938,110.98999786376953,6020000.0,108.92881774902344
2019-06-18,111.55999755859375,109.43000030517578,111.44999694824219,109.5999984741211,7731200.0,107.56463623046875
2019-06-19,110.7300033569336,109.26000213623047,109.5,110.41999816894531,7028000.0,108.36940002441406
2019-06-20,112.0199966430664,110.5,110.77999877929688,111.73999786376953,7044200.0,109.66488647460938
2019-06-21,112.47000122070312,111.0199966430664,111.62000274658203,111.19999694824219,13799400.0,109.13491821289062
2019-06-24,112.5,111.4000015258789,111.81999969482422,112.33000183105469,5518100.0,110.24393463134766
2019-06-25,112.62999725341797,111.30999755859375,112.11000061035156,111.72000122070312,6805600.0,109.645263671875
2019-06-26,111.44000244140625,109.66000366210938,111.38999938964844,109.7300033569336,7170300.0,107.69221496582031
2019-06-27,110.2699966430664,109.29000091552734,109.91999816894531,109.77999877929688,5613300.0,107.74128723144531
2019-06-28,111.95999908447266,109.0199966430664,111.86000061035156,109.6500015258789,12152000.0,107.61370849609375
2019-07-01,110.69999694824219,109.61000061035156,109.91999816894531,110.48999786376953,6775900.0,108.43810272216797
2019-07-02,111.5,110.29000091552734,110.61000061035156,111.4800033569336,6578200.0,109.40972137451172
2019-07-03,114.2699966430664,111.83999633789062,111.95999908447266,114.08000183105469,6223300.0,111.96144104003906
2019-07-05,113.44999694824219,112.2300033569336,112.97000122070312,113.1500015258789,8694800.0,111.04871368408203
2019-07-08,114.2300033569336,113.30000305175781,113.33999633789062,114.05000305175781,5317800.0,111.93199920654297
2019-07-09,113.91000366210938,112.31999969482422,113.9000015258789,112.91000366210938,7537700.0,110.81316375732422
2019-07-10,114.5,113.4000015258789,113.45999908447266,113.75,5600700.0,111.63756561279297
2019-07-11,114.4000015258789,113.44000244140625,113.66000366210938,114.37999725341797,4625300.0,112.25586700439453
2019-07-12,115.20999908447266,114.06999969482422,114.06999969482422,114.98999786376953,7058600.0,112.85453033447266
2019-07-15,115.87999725341797,114.79000091552734,115.06999969482422,115.4800033569336,6240700.0,113.33544158935547
2019-07-16,116.5199966430664,115.44999694824219,115.72000122070312,115.88999938964844,7644300.0,113.73782348632812
2019-07-17,116.29000091552734,115.7300033569336,115.7300033569336,115.94000244140625,7861700.0,113.78689575195312
2019-07-18,115.7699966430664,114.79000091552734,114.93000030517578,115.44000244140625,5828700.0,114.02989196777344
2019-07-19,115.94999694824219,115.01000213623047,115.5,115.01000213623047,6547000.0,113.60514831542969
2019-07-22,115.44999694824219,114.58000183105469,115.04000091552734,115.30000305175781,4018800.0,113.8916015625
2019-07-23,116.05000305175781,113.83999633789062,115.70999908447266,113.8499984741211,8194600.0,112.45931243896484
2019-07-24,113.87999725341797,112.27999877929688,113.8499984741211,112.5999984741211,9635900.0,111.22457885742188
2019-07-25,112.9800033569336,111.37999725341797,111.4800033569336,112.7699966430664,7809400.0,111.39250183105469
2019-07-26,114.87999725341797,112.87999725341797,113.20999908447266,114.7300033569336,5559600.0,113.32856750488281
