Date,High,Low,Open,Close,Volume,Adj Close
2019-06-10,133.67999267578125,132.36000061035156,133.17999267578125,133.58999633789062,2957900.0,131.75033569335938
2019-06-11,134.33999633789062,132.69000244140625,134.05999755859375,133.1999969482422,3553600.0,131.36570739746094
2019-06-12,134.44000244140625,132.66000366210938,134.00999450683594,133.13999938964844,3302800.0,131.30653381347656
2019-06-13,133.7899932861328,131.85000610351562,133.4499969482422,132.94000244140625,2851400.0,131.1092987060547
2019-06-14,133.5399932861328,132.55999755859375,133.00999450683594,132.72999572753906,3291800.0,130.9021759033203
2019-06-17,133.24000549316406,131.88999938964844,132.72000122070312,132.52000427246094,2725800.0,130.69508361816406
2019-06-18,134.4199981689453,131.86000061035156,134.4199981689453,132.05999755859375,4378200.0,130.2414093017578
2019-06-19,133.2899932861328,131.3300018310547,132.05999755859375,132.85000610351562,4349900.0,131.02053833007812
2019-06-20,134.4499969482422,133.33999633789062,133.8699951171875,134.16000366210938,3847500.0,132.3125
2019-06-21,134.55999755859375,133.6300048828125,134.16000366210938,133.9600067138672,7696300.0,132.11524963378906
2019-06-24,135.24000549316406,133.94000244140625,134.64999389648438,134.13999938964844,3685800.0,132.2927703857422
2019-06-25,134.47999572753906,133.5399932861328,133.97999572753906,133.80999755859375,4176300.0,131.96730041503906
2019-06-26,133.77000427246094,132.3000030517578,133.05999755859375,132.32000732421875,6024100.0,130.49783325195312
2019-06-27,132.44000244140625,131.3800048828125,132.25,131.69000244140625,4750900.0,129.87649536132812
2019-06-28,132.41000366210938,130.75999450683594,132.27999877929688,131.1300048828125,6318500.0,129.32421875
2019-07-01,132.2899932861328,131.07000732421875,131.99000549316406,131.8699951171875,3544800.0,130.05401611328125
2019-07-02,132.64999389648438,131.35000610351562,132.08999633789062,132.42999267578125,3233300.0,130.60630798339844
2019-07-03,134.08999633789062,132.77000427246094,132.97999572753906,133.99000549316406,2859200.0,132.14483642578125
2019-07-05,133.49000549316406,131.5500030517578,132.88999938964844,133.02000427246094,3356000.0,131.1881866455078
2019-07-08,133.38999938964844,132.0399932861328,133.10000610351562,132.55999755859375,5854500.0,130.73452758789062
2019-07-09,133.39999389648438,130.72000122070312,133.0,131.74000549316406,8233200.0,129.9258270263672
2019-07-10,134.4600067138672,131.8699951171875,132.39999389648438,134.41000366210938,6141500.0,132.55905151367188
2019-07-11,134.74000549316406,133.35000610351562,134.2100067138672,134.35000610351562,3944200.0,132.4998779296875
2019-07-12,134.42999267578125,132.61000061035156,134.0,133.27999877929688,4481200.0,131.44461059570312
2019-07-15,134.16000366210938,132.5500030517578,133.60000610351562,134.14999389648438,3077900.0,132.30262756347656
2019-07-16,135.24000549316406,133.0500030517578,134.0800018310547,133.8000030517578,4019700.0,131.95745849609375
2019-07-17,134.27999877929688,132.47000122070312,133.9199981689453,132.77999877929688,4105100.0,130.9514923095703
2019-07-18,133.1999969482422,131.52000427246094,132.61000061035156,132.8800048828125,3698600.0,131.0501251220703
2019-07-19,133.19000244140625,130.00999450683594,133.1699981689453,130.08999633789062,5022000.0,128.2985382080078
2019-07-22,130.80999755859375,129.6300048828125,130.49000549316406,130.27999877929688,4411700.0,128.4859161376953
2019-07-23,132.24000549316406,130.41000366210938,131.1300048828125,130.74000549316406,4145800.0,128.93959045410156
2019-07-24,131.1999969482422,128.6199951171875,131.1999969482422,129.2100067138672,4669700.0,127.4306640625
2019-07-25,129.52999877929688,128.38999938964844,128.6300048828125,128.99000549316406,3335200.0,127.21369171142578
2019-07-26,131.4199981689453,128.7100067138672,129.44000244140625,131.22000122070312,4580800.0,129.41297912597656
2019-07-29,132.05999755859375,131.17999267578125,131.5,131.52999877929688,4533400.0,129.7187042236328
2019-07-30,132.0800018310547,130.22999572753906,131.33999633789062,130.47999572753906,3367900.0,128.68316650390625
2019-07-31,130.47999572753906,126.23999786376953,130.47999572753906,127.80999755859375,5757600.0,126.04993438720703
2019-08-01,129.39999389648438,126.7699966430664,128.9600067138672,127.13999938964844,6199400.0,125.38916015625
2019-08-02,128.82000732421875,126.5,127.0999984741211,127.91999816894531,5573300.0,126.15841674804688
2019-08-05,129.14999389648438,123.87999725341797,128.35000610351562,124.4000015258789,6192800.0,122.68689727783203
2019-08-06,127.0,124.37999725341797,124.77999877929688,126.44999694824219,6258600.0,124.70866394042969
2019-08-07,128.33999633789062,124.62999725341797,126.4000015258789,127.77999877929688,6149000.0,126.02034759521484
2019-08-08,129.75,127.0,128.10000610351562,129.47000122070312,3702100.0,127.68707275390625
2019-08-09,129.74000549316406,127.31999969482422,129.7100067138672,128.60000610351562,2929500.0,126.82906341552734
2019-08-12,129.14999389648438,127.87000274658203,128.4499969482422,128.35000610351562,2920800.0,126.58250427246094
2019-08-13,130.3800048828125,127.94000244140625,128.27999877929688,129.92999267578125,4088200.0,128.14073181152344
2019-08-14,130.52999877929688,128.8000030517578,129.52000427246094,129.1199951171875,6232700.0,127.34188842773438
2019-08-15,131.22000122070312,129.39999389648438,129.66000366210938,130.72000122070312,3701800.0,128.9198760986328
2019-08-16,132.32000732421875,130.63999938964844,131.4199981689453,131.75999450683594,3405000.0,129.94554138183594
2019-08-19,132.85000610351562,131.94000244140625,132.07000732421875,132.57000732421875,3101200.0,130.744384765625
2019-08-20,133.10000610351562,131.92999267578125,132.8000030517578,132.05999755859375,3160300.0,130.2414093017578
2019-08-21,133.63999938964844,131.6199951171875,132.91000366210938,132.33999633789062,2936900.0,130.51754760742188
2019-08-22,132.92999267578125,131.32000732421875,131.75,132.66000366210938,2484200.0,130.83314514160156
2019-08-23,133.35000610351562,129.5399932861328,132.4499969482422,130.27000427246094,4239500.0,128.47607421875
2019-08-26,133.75,130.58999633789062,130.82000732421875,133.74000549316406,3954100.0,131.89828491210938
2019-08-27,135.36000061035156,133.67999267578125,134.1999969482422,134.75999450683594,7187800.0,132.9042205810547
2019-08-28,135.33999633789062,134.27999877929688,134.5,135.19000244140625,3972600.0,133.32830810546875
2019-08-29,136.44000244140625,134.52000427246094,135.61000061035156,136.02000427246094,3045200.0,134.14688110351562
2019-08-30,137.11000061035156,135.75999450683594,136.11000061035156,136.72999572753906,3742800.0,134.8470916748047
2019-09-03,137.6699981689453,135.8800048828125,136.35000610351562,137.4600067138672,2989800.0,135.56704711914062
2019-09-04,139.17999267578125,137.25,137.80999755859375,139.14999389648438,3201700.0,137.2337646484375
2019-09-05,138.8000030517578,135.5500030517578,138.8000030517578,135.97999572753906,4994600.0,135.0341796875
2019-09-06,137.4199981689453,136.02000427246094,136.92999267578125,137.3699951171875,3051600.0,136.4145050048828
2019-09-09,136.67999267578125,135.42999267578125,136.39999389648438,136.39999389648438,4062100.0,135.4512481689453
2019-09-10,136.50999450683594,134.67999267578125,135.74000549316406,135.86000061035156,4175000.0,134.91502380371094
2019-09-11,136.7899932861328,134.8800048828125,135.27000427246094,136.36000061035156,5005100.0,135.4115447998047
2019-09-12,138.2899932861328,136.74000549316406,136.74000549316406,137.2899932861328,4146900.0,136.33506774902344
2019-09-13,136.9499969482422,135.67999267578125,136.0800018310547,136.44000244140625,4008200.0,135.49098205566406
2019-09-16,136.5,134.3800048828125,136.38999938964844,134.8800048828125,2953600.0,133.94183349609375
2019-09-17,136.30999755859375,134.50999450683594,134.9600067138672,135.6999969482422,4013300.0,134.75613403320312
2019-09-18,136.0,134.10000610351562,135.80999755859375,135.5,2647800.0,134.55752563476562
2019-09-19,135.83999633789062,135.0800018310547,135.41000366210938,135.47999572753906,2804500.0,134.53765869140625
2019-09-20,135.75999450683594,134.47999572753906,135.0,134.7100067138672,6671100.0,133.7730255126953
2019-09-23,135.75,134.9600067138672,134.9600067138672,135.44000244140625,3346500.0,134.49794006347656
2019-09-24,136.4499969482422,134.5800018310547,136.25,135.36000061035156,4798500.0,134.4185028076172
2019-09-25,135.66000366210938,134.50999450683594,135.2100067138672,135.08999633789062,3579500.0,134.15037536621094
2019-09-26,136.3300018310547,135.00999450683594,135.8699951171875,135.72000122070312,4309600.0,134.77598571777344
2019-09-27,136.24000549316406,134.6699981689453,136.24000549316406,135.60000610351562,3559400.0,134.65682983398438
2019-09-30,137.72999572753906,135.8699951171875,136.07000732421875,137.10000610351562,3705200.0,136.14639282226562
2019-10-01,137.94000244140625,136.08999633789062,136.92999267578125,137.3699951171875,3638900.0,136.4145050048828
2019-10-02,137.3800048828125,133.49000549316406,136.88999938964844,133.94000244140625,5728600.0,133.0083770751953
2019-10-03,139.75,136.5,138.44000244140625,137.92999267578125,8829700.0,136.97061157226562
2019-10-04,140.4499969482422,137.6199951171875,137.83999633789062,140.27999877929688,5278700.0,139.3042755126953
2019-10-07,139.61000061035156,137.97000122070312,139.2899932861328,138.33999633789062,4273300.0,137.3777618408203
2019-10-08,138.4499969482422,137.0800018310547,137.64999389648438,137.24000549316406,4074900.0,136.28543090820312
2019-10-09,138.1699981689453,136.8300018310547,137.32000732421875,137.85000610351562,3065300.0,136.89117431640625
2019-10-10,138.25,136.63999938964844,137.11000061035156,137.88999938964844,2191000.0,136.93089294433594
2019-10-11,138.6999969482422,137.08999633789062,138.0800018310547,137.63999938964844,2761400.0,136.68263244628906
2019-10-14,138.3000030517578,137.24000549316406,137.83999633789062,137.4499969482422,2371500.0,136.49395751953125
2019-10-15,137.9499969482422,136.16000366210938,137.47999572753906,136.3300018310547,3369300.0,135.38174438476562
2019-10-16,136.49000549316406,135.5800018310547,136.13999938964844,136.4199981689453,2812000.0,135.4711151123047
2019-10-17,137.6199951171875,136.60000610351562,137.07000732421875,136.9600067138672,2322500.0,136.0073699951172
2019-10-18,137.3699951171875,136.22999572753906,137.27000427246094,136.25,3630400.0,135.30230712890625
2019-10-21,136.74000549316406,135.66000366210938,136.33999633789062,136.1199951171875,2829400.0,135.17320251464844
2019-10-22,137.35000610351562,136.30999755859375,136.64999389648438,136.66000366210938,3248100.0,135.70945739746094
2019-10-23,137.5,136.61000061035156,136.61000061035156,137.4499969482422,2323600.0,136.49395751953125
2019-10-24,138.11000061035156,136.7899932861328,137.6999969482422,137.88999938964844,2292500.0,136.93089294433594
2019-10-25,137.9199981689453,136.22999572753906,137.77999877929688,136.63999938964844,2520000.0,135.68959045410156
2019-10-28,137.5500030517578,136.14999389648438,136.5500030517578,136.57000732421875,3212600.0,135.62008666992188
2019-10-29,137.1199951171875,135.94000244140625,136.8300018310547,136.0800018310547,2550100.0,135.13348388671875
2019-10-30,137.2899932861328,135.41000366210938,135.86000061035156,136.89999389648438,2653400.0,135.94778442382812
2019-10-31,137.52999877929688,136.10000610351562,136.8000030517578,137.1699981689453,4492300.0,136.2158966064453
2019-11-01,138.33999633789062,136.6999969482422,137.5500030517578,136.92999267578125,3054900.0,135.97756958007812
2019-11-04,137.10000610351562,134.72999572753906,136.8000030517578,135.16000366210938,3202400.0,134.2198944091797
2019-11-05,135.10000610351562,132.60000610351562,134.8300018310547,134.00999450683594,4300800.0,133.077880859375
2019-11-06,134.8800048828125,133.5500030517578,134.5,134.44000244140625,3645600.0,133.50489807128906
2019-11-07,134.5,133.1199951171875,134.41000366210938,133.32000732421875,3338700.0,132.39268493652344
2019-11-08,134.1300048828125,132.57000732421875,133.2899932861328,133.1300048828125,2604000.0,132.20401000976562
2019-11-11,133.02999877929688,131.97000122070312,133.02999877929688,132.38999938964844,2227200.0,131.46914672851562
2019-11-12,132.67999267578125,131.58999633789062,132.67999267578125,131.97999572753906,3246500.0,131.06199645996094
2019-11-13,133.57000732421875,132.00999450683594,132.6300048828125,133.2899932861328,3166600.0,132.36288452148438
2019-11-14,133.91000366210938,132.72999572753906,133.60000610351562,133.3300018310547,2141900.0,132.40261840820312
2019-11-15,133.9199981689453,132.8000030517578,133.66000366210938,133.80999755859375,3648700.0,132.8792724609375
2019-11-18,135.69000244140625,133.91000366210938,134.0,134.05999755859375,3619700.0,133.12753295898438
2019-11-19,135.05999755859375,134.07000732421875,134.64999389648438,134.57000732421875,3019100.0,133.63400268554688
2019-11-20,135.1999969482422,133.39999389648438,134.30999755859375,133.74000549316406,3047700.0,132.8097686767578
2019-11-21,134.2100067138672,133.08999633789062,133.42999267578125,133.91000366210938,3391200.0,132.97857666015625
2019-11-22,134.52999877929688,133.02000427246094,133.9199981689453,134.07000732421875,3014900.0,133.13748168945312
2019-11-25,134.77999877929688,133.2100067138672,134.66000366210938,133.8300018310547,3612400.0,132.89913940429688
2019-11-26,135.8699951171875,133.8699951171875,134.2899932861328,135.6999969482422,4947400.0,134.75613403320312
2019-11-27,136.52000427246094,135.3300018310547,135.6999969482422,135.91000366210938,2476100.0,134.9646759033203
2019-11-29,136.4199981689453,135.25999450683594,136.05999755859375,135.8300018310547,2978400.0,134.88522338867188
2019-12-02,136.64999389648438,134.44000244140625,136.64999389648438,135.8800048828125,3866300.0,134.93487548828125
2019-12-03,136.66000366210938,134.32000732421875,136.66000366210938,135.4600067138672,5000000.0,134.51780700683594
2019-12-04,137.3699951171875,134.5399932861328,134.9499969482422,137.3000030517578,4228200.0,136.34500122070312
2019-12-05,136.5399932861328,135.27000427246094,136.19000244140625,136.33999633789062,3351800.0,136.33999633789062
2019-12-06,137.69000244140625,136.33999633789062,136.6699981689453,137.36000061035156,3216900.0,137.36000061035156
2019-12-09,138.0399932861328,137.0,137.14999389648438,137.16000366210938,3882900.0,137.16000366210938
2019-12-10,137.61000061035156,136.1699981689453,137.61000061035156,136.27000427246094,2940200.0,136.27000427246094
2019-12-11,137.5399932861328,136.32000732421875,137.0500030517578,137.10000610351562,3339100.0,137.10000610351562
2019-12-12,137.89999389648438,136.75,136.8000030517578,137.17999267578125,3502100.0,137.17999267578125
2019-12-13,138.25,136.19000244140625,136.92999267578125,137.94000244140625,3557900.0,137.94000244140625
2019-12-16,137.52000427246094,136.16000366210938,136.9499969482422,137.05999755859375,4701000.0,137.05999755859375
2019-12-17,137.44000244140625,135.69000244140625,137.0500030517578,136.1699981689453,5491800.0,136.1699981689453
2019-12-18,137.3000030517578,135.6300048828125,137.0500030517578,135.97000122070312,5370500.0,135.97000122070312
2019-12-19,136.74000549316406,135.9499969482422,136.22000122070312,136.47000122070312,3641700.0,136.47000122070312
2019-12-20,138.1300048828125,135.16000366210938,137.41000366210938,137.9199981689453,10311300.0,137.9199981689453
2019-12-23,138.1300048828125,136.83999633789062,137.69000244140625,137.0399932861328,2992900.0,137.0399932861328
2019-12-24,137.3800048828125,136.27000427246094,137.08999633789062,136.88999938964844,1220600.0,136.88999938964844
2019-12-26,137.33999633789062,136.10000610351562,136.86000061035156,136.69000244140625,2934700.0,136.69000244140625
2019-12-27,137.5800018310547,136.6300048828125,136.8800048828125,137.5399932861328,2554000.0,137.5399932861328
2019-12-30,137.97000122070312,136.47999572753906,136.6999969482422,136.80999755859375,3024700.0,136.80999755859375
2019-12-31,137.25999450683594,136.02999877929688,136.69000244140625,136.6699981689453,3229400.0,136.6699981689453
2020-01-02,137.22999572753906,135.13999938964844,136.8699951171875,135.82000732421875,3784100.0,135.82000732421875
2020-01-03,136.7899932861328,135.1300048828125,135.4600067138672,135.6300048828125,4000100.0,135.6300048828125
2020-01-06,136.32000732421875,135.1999969482422,135.3000030517578,136.14999389648438,4085100.0,136.14999389648438
2020-01-07,136.07000732421875,133.9499969482422,136.0,134.00999450683594,5718100.0,134.00999450683594
2020-01-08,135.36000061035156,134.07000732421875,134.4600067138672,134.6999969482422,3681400.0,134.6999969482422
2020-01-09,135.3800048828125,134.52999877929688,135.2899932861328,134.7899932861328,3954700.0,134.7899932861328
2020-01-10,135.4199981689453,134.38999938964844,135.1699981689453,134.52999877929688,3099500.0,134.52999877929688
2020-01-13,136.58999633789062,134.6300048828125,134.64999389648438,136.52999877929688,5127200.0,136.52999877929688
2020-01-14,136.94000244140625,135.6999969482422,136.17999267578125,136.85000610351562,4159700.0,136.85000610351562
2020-01-15,139.25,136.8000030517578,137.0399932861328,139.1999969482422,5002600.0,139.1999969482422
2020-01-16,140.16000366210938,138.60000610351562,139.35000610351562,139.61000061035156,4977900.0,139.61000061035156
2020-01-17,141.32000732421875,139.89999389648438,140.10000610351562,141.25999450683594,6908700.0,141.25999450683594
2020-01-21,142.1199951171875,140.33999633789062,140.61000061035156,141.86000061035156,4440000.0,141.86000061035156
2020-01-22,143.57000732421875,141.72000122070312,141.80999755859375,143.3800048828125,5366100.0,143.3800048828125
2020-01-23,143.85000610351562,142.3699951171875,143.08999633789062,143.64999389648438,3915700.0,143.64999389648438
2020-01-24,144.14999389648438,142.4499969482422,143.8300018310547,142.9199981689453,2791500.0,142.9199981689453
2020-01-27,143.36000061035156,141.0500030517578,141.64999389648438,142.13999938964844,3895300.0,142.13999938964844
2020-01-28,142.9199981689453,141.75999450683594,142.1300048828125,142.44000244140625,2908300.0,142.44000244140625
2020-01-29,142.4499969482422,141.1699981689453,142.0,141.72999572753906,3263200.0,141.72999572753906
2020-01-30,143.9600067138672,141.52000427246094,142.32000732421875,143.8300018310547,4058500.0,143.8300018310547
2020-01-31,144.64999389648438,141.57000732421875,143.80999755859375,142.02000427246094,4753100.0,142.02000427246094
2020-02-03,143.07000732421875,141.83999633789062,142.77000427246094,142.50999450683594,3977800.0,142.50999450683594
2020-02-04,144.05999755859375,142.10000610351562,143.1999969482422,143.22000122070312,3494300.0,143.22000122070312
2020-02-05,144.58999633789062,143.42999267578125,143.67999267578125,144.3000030517578,3504900.0,144.3000030517578
2020-02-06,145.3000030517578,144.07000732421875,144.63999938964844,144.3300018310547,3571400.0,144.3300018310547
2020-02-07,145.72000122070312,143.8300018310547,144.25999450683594,145.3699951171875,3138500.0,145.3699951171875
2020-02-10,146.4199981689453,145.1300048828125,145.92999267578125,145.66000366210938,3775600.0,145.66000366210938
2020-02-11,146.36000061035156,144.8699951171875,146.2100067138672,146.0800018310547,3870500.0,146.0800018310547
2020-02-12,146.74000549316406,145.35000610351562,146.67999267578125,146.0800018310547,4217400.0,146.0800018310547
2020-02-13,147.1300048828125,143.52000427246094,145.25,146.47000122070312,5041400.0,146.47000122070312
2020-02-14,147.14999389648438,145.94000244140625,146.57000732421875,146.99000549316406,3555600.0,146.99000549316406
2020-02-18,147.1999969482422,145.39999389648438,147.11000061035156,145.60000610351562,4938700.0,145.60000610351562
2020-02-19,146.47999572753906,145.49000549316406,145.6199951171875,145.52999877929688,2978800.0,145.52999877929688
2020-02-20,145.8000030517578,143.9499969482422,145.77000427246094,145.16000366210938,2805900.0,145.16000366210938
2020-02-21,145.9199981689453,144.80999755859375,145.05999755859375,145.85000610351562,4271800.0,145.85000610351562
2020-02-24,147.14999389648438,142.55999755859375,145.86000061035156,142.63999938964844,5027700.0,142.63999938964844
2020-02-25,144.3800048828125,140.57000732421875,142.58999633789062,141.10000610351562,7585800.0,141.10000610351562
2020-02-26,143.75,141.16000366210938,142.44000244140625,141.97999572753906,6157200.0,141.97999572753906
